Timestamp,Date,Time,Crab Legolas PTS,Crab Legolas PROJ,Crab Legolas WPCT,Two Minute Excadrill PTS,Two Minute Excadrill PROJ,Two Minute Excadrill WPCT,Island of Misfit Boys PTS,Island of Misfit Boys PROJ,Island of Misfit Boys WPCT,Neon Cactus TNF PTS,Neon Cactus TNF PROJ,Neon Cactus TNF WPCT,The Mania PTS,The Mania PROJ,The Mania WPCT,Mean Bean Disappointments PTS,Mean Bean Disappointments PROJ,Mean Bean Disappointments WPCT,NoRtHwEsTeRn WaLk SiGn PTS,NoRtHwEsTeRn WaLk SiGn PROJ,NoRtHwEsTeRn WaLk SiGn WPCT,Sandbaggers PTS,Sandbaggers PROJ,Sandbaggers WPCT,Jake the Dog PTS,Jake the Dog PROJ,Jake the Dog WPCT,Carrie's Quads PTS,Carrie's Quads PROJ,Carrie's Quads WPCT,The Chop Block PTS,The Chop Block PROJ,The Chop Block WPCT,Third Down Syndrome PTS,Third Down Syndrome PROJ,Third Down Syndrome WPCT
1757082416,2025-09-05,07:26:56,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757082719,2025-09-05,07:31:59,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757083021,2025-09-05,07:37:01,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757083332,2025-09-05,07:42:12,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757083634,2025-09-05,07:47:14,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757083936,2025-09-05,07:52:16,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757084238,2025-09-05,07:57:18,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757084541,2025-09-05,08:02:21,0.00,119.67,0.56,8.00,116.82,0.54,0.00,114.72,0.53,28.78,116.69,0.52,0.00,113.55,0.43999999999999995,7.82,113.38,0.36,0.00,120.00,0.56,16.00,116.91,0.47,17.70,127.52,0.43999999999999995,15.50,113.43,0.48,0.00,120.51,0.64,0.00,112.01,0.45999999999999996
1757084843,2025-09-05,08:07:23,0.00,119.67,0.56,8.00,116.82,0.54,0.00,114.72,0.53,28.78,116.69,0.52,0.00,113.55,0.43999999999999995,7.82,113.38,0.36,0.00,120.00,0.56,16.00,116.91,0.47,17.70,127.52,0.43999999999999995,15.50,113.43,0.48,0.00,120.51,0.64,0.00,112.01,0.45999999999999996
1757085145,2025-09-05,08:12:25,0.00,119.67,0.56,8.00,116.82,0.54,0.00,114.72,0.53,28.78,116.69,0.52,0.00,113.55,0.43999999999999995,7.82,113.38,0.36,0.00,120.00,0.56,16.00,116.91,0.47,17.70,127.52,0.43999999999999995,15.50,113.43,0.48,0.00,120.51,0.64,0.00,112.01,0.45999999999999996
1757085448,2025-09-05,08:17:28,0.00,119.67,0.56,8.00,116.82,0.54,0.00,114.72,0.53,28.78,116.69,0.52,0.00,113.55,0.43999999999999995,7.82,113.38,0.36,0.00,120.00,0.56,16.00,116.91,0.47,17.70,127.52,0.43999999999999995,15.50,113.43,0.48,0.00,120.51,0.64,0.00,112.01,0.45999999999999996
1757085750,2025-09-05,08:22:30,0.00,119.67,0.56,8.00,116.82,0.54,0.00,114.72,0.53,28.78,116.69,0.52,0.00,113.55,0.43999999999999995,7.82,113.38,0.36,0.00,120.00,0.56,16.00,116.91,0.47,17.70,127.52,0.43999999999999995,15.50,113.43,0.48,0.00,120.51,0.64,0.00,112.01,0.45999999999999996
1757086054,2025-09-05,08:27:34,0.00,119.67,0.56,8.00,116.82,0.54,0.00,114.72,0.53,28.78,116.69,0.52,0.00,113.55,0.43999999999999995,7.82,113.38,0.36,0.00,120.00,0.56,16.00,116.91,0.47,17.70,127.52,0.43999999999999995,15.50,113.43,0.48,0.00,120.51,0.64,0.00,112.01,0.45999999999999996
1757086356,2025-09-05,08:32:36,0.00,119.67,0.56,8.00,116.82,0.54,0.00,114.72,0.53,28.78,116.69,0.52,0.00,113.55,0.43999999999999995,7.82,113.38,0.36,0.00,120.00,0.56,16.00,116.91,0.47,17.70,127.52,0.43999999999999995,15.50,113.43,0.48,0.00,120.51,0.64,0.00,112.01,0.45999999999999996
1757086658,2025-09-05,08:37:38,0.00,119.67,0.56,8.00,116.82,0.54,0.00,114.72,0.53,28.78,116.69,0.52,0.00,113.55,0.43999999999999995,7.82,113.38,0.36,0.00,120.00,0.56,16.00,116.91,0.47,17.70,127.52,0.43999999999999995,15.50,113.43,0.48,0.00,120.51,0.64,0.00,112.01,0.45999999999999996
1757086961,2025-09-05,08:42:41,0.00,119.67,0.56,8.00,116.82,0.54,0.00,114.72,0.53,28.78,116.69,0.52,0.00,113.55,0.43999999999999995,7.82,113.38,0.36,0.00,120.00,0.56,16.00,116.91,0.47,17.70,127.52,0.43999999999999995,15.50,113.43,0.48,0.00,120.51,0.64,0.00,112.01,0.45999999999999996
1757087263,2025-09-05,08:47:43,0.00,119.67,0.56,8.00,116.82,0.54,0.00,114.72,0.53,28.78,116.69,0.52,0.00,113.55,0.43999999999999995,7.82,113.38,0.36,0.00,120.00,0.56,16.00,116.91,0.47,17.70,127.52,0.43999999999999995,15.50,113.43,0.48,0.00,120.51,0.64,0.00,112.01,0.45999999999999996
1757117509,2025-09-05,17:11:49,0.00,120.29,0.56,8.00,116.79,0.54,0.00,114.48,0.52,28.78,116.72,0.52,0.00,113.49,0.43999999999999995,7.82,113.37,0.36,0.00,120.10,0.56,16.00,116.88,0.48,17.70,127.42,0.43999999999999995,15.50,113.40,0.48,0.00,120.46,0.64,0.00,111.89,0.45999999999999996
1757117811,2025-09-05,17:16:51,0.00,120.29,0.56,8.00,116.79,0.54,0.00,114.48,0.54,28.78,116.72,0.52,0.00,113.49,0.43999999999999995,9.22,113.37,0.36,2.28,120.10,0.59,16.00,116.88,0.45999999999999996,17.70,127.42,0.41000000000000003,15.50,113.40,0.48,0.00,120.46,0.64,10.00,111.89,0.45999999999999996
1757118114,2025-09-05,17:21:54,0.00,120.29,0.56,8.00,116.79,0.58,0.00,114.48,0.55,29.88,116.72,0.52,0.00,113.49,0.43999999999999995,9.22,113.37,0.36,6.48,120.10,0.62,16.00,116.88,0.44999999999999996,18.70,127.42,0.38,15.50,113.40,0.48,0.00,120.46,0.64,6.00,111.89,0.42000000000000004
1757118416,2025-09-05,17:26:56,0.00,120.29,0.56,8.00,116.79,0.58,0.00,114.48,0.54,29.88,116.72,0.52,0.00,113.49,0.43999999999999995,9.22,113.37,0.36,6.48,120.10,0.6,17.50,116.88,0.45999999999999996,20.20,127.42,0.4,15.50,113.40,0.48,0.00,120.46,0.64,6.00,111.89,0.42000000000000004
1757118718,2025-09-05,17:31:58,0.00,120.29,0.56,8.00,116.79,0.58,0.00,114.48,0.54,29.88,116.72,0.52,0.00,113.49,0.43999999999999995,9.22,113.37,0.35,6.48,120.10,0.6,17.74,116.88,0.45999999999999996,20.20,127.42,0.4,15.50,113.40,0.48,0.00,120.46,0.65,6.00,111.89,0.42000000000000004
1757119020,2025-09-05,17:37:00,0.00,120.29,0.56,8.00,116.79,0.58,0.00,114.48,0.55,29.88,116.72,0.51,0.00,113.49,0.43999999999999995,10.52,113.37,0.36,6.80,120.10,0.61,17.74,116.88,0.44999999999999996,20.20,127.42,0.39,15.50,113.40,0.49,0.00,120.46,0.64,6.00,111.89,0.42000000000000004
1757119322,2025-09-05,17:42:02,0.00,120.29,0.56,8.00,116.79,0.58,0.00,114.48,0.55,29.88,116.72,0.51,0.00,113.49,0.43999999999999995,10.52,113.37,0.36,8.12,120.10,0.62,17.74,116.88,0.44999999999999996,20.20,127.42,0.38,15.50,113.40,0.49,0.00,120.46,0.64,6.00,111.89,0.42000000000000004
1757119624,2025-09-05,17:47:04,0.00,120.29,0.56,8.00,116.79,0.58,0.00,114.48,0.56,30.98,116.72,0.52,0.00,113.49,0.43999999999999995,10.52,113.37,0.35,9.32,120.10,0.64,17.74,116.88,0.43999999999999995,20.20,127.42,0.36,15.50,113.40,0.48,0.00,120.46,0.65,6.00,111.89,0.42000000000000004
1757119926,2025-09-05,17:52:06,0.00,120.29,0.56,8.00,116.79,0.58,0.00,114.48,0.56,30.98,116.72,0.52,0.00,113.49,0.43999999999999995,10.52,113.37,0.35,9.88,120.10,0.65,17.74,116.88,0.43999999999999995,20.20,127.42,0.35,15.50,113.40,0.48,0.00,120.46,0.65,6.00,111.89,0.42000000000000004
1757120229,2025-09-05,17:57:09,0.00,120.29,0.56,8.00,116.79,0.58,0.00,114.48,0.5700000000000001,30.98,116.72,0.51,0.00,113.49,0.43999999999999995,10.52,113.37,0.35,9.88,120.10,0.62,17.98,116.88,0.42999999999999994,23.20,127.42,0.38,15.50,113.40,0.49,0.00,120.46,0.65,6.00,111.89,0.42000000000000004
1757120532,2025-09-05,18:02:12,0.00,120.29,0.56,8.00,116.79,0.58,0.00,114.48,0.5700000000000001,30.98,116.72,0.5,0.00,113.49,0.43999999999999995,10.52,113.37,0.33999999999999997,9.88,120.10,0.61,18.86,116.88,0.42999999999999994,23.20,127.42,0.39,15.50,113.40,0.5,0.00,120.46,0.66,6.00,111.89,0.42000000000000004
1757120838,2025-09-05,18:07:18,0.00,120.29,0.56,8.00,116.79,0.58,0.00,114.48,0.5700000000000001,30.98,116.72,0.5,0.00,113.49,0.43999999999999995,10.52,113.37,0.32999999999999996,9.88,120.10,0.61,19.78,116.88,0.42999999999999994,23.20,127.42,0.39,15.50,113.40,0.5,0.00,120.46,0.67,6.00,111.89,0.42000000000000004
1757121140,2025-09-05,18:12:20,0.00,120.29,0.56,8.00,116.79,0.58,3.00,114.48,0.61,31.28,116.72,0.5,0.00,113.49,0.43999999999999995,10.52,113.37,0.32999999999999996,9.88,120.10,0.61,19.78,116.88,0.39,23.20,127.42,0.39,15.50,113.40,0.5,0.00,120.46,0.67,6.00,111.89,0.42000000000000004
1757121442,2025-09-05,18:17:22,0.00,120.29,0.56,8.00,116.79,0.58,3.00,114.48,0.62,31.18,116.72,0.49,0.00,113.49,0.43999999999999995,14.72,113.37,0.36,11.16,120.10,0.63,19.78,116.88,0.38,23.20,127.42,0.37,15.50,113.40,0.51,0.00,120.46,0.64,6.00,111.89,0.42000000000000004
1757121744,2025-09-05,18:22:24,0.00,120.29,0.56,8.00,116.79,0.58,3.00,114.48,0.62,31.08,116.72,0.49,0.00,113.49,0.43999999999999995,14.72,113.37,0.36,11.84,120.10,0.64,19.78,116.88,0.38,23.20,127.42,0.36,15.50,113.40,0.51,0.00,120.46,0.64,6.00,111.89,0.42000000000000004
1757122046,2025-09-05,18:27:26,0.00,120.29,0.56,8.00,116.79,0.58,3.00,114.48,0.62,31.88,116.72,0.5,0.00,113.49,0.43999999999999995,14.72,113.37,0.36,11.84,120.10,0.61,19.78,116.88,0.38,26.20,127.42,0.39,15.50,113.40,0.5,0.00,120.46,0.64,6.00,111.89,0.42000000000000004
1757122349,2025-09-05,18:32:29,0.00,120.29,0.56,8.00,116.79,0.58,8.00,114.48,0.66,31.88,116.72,0.5,0.00,113.49,0.43999999999999995,14.72,113.37,0.36,11.84,120.10,0.61,21.42,116.88,0.33999999999999997,26.20,127.42,0.39,15.50,113.40,0.5,0.00,120.46,0.64,6.00,111.89,0.42000000000000004
1757122651,2025-09-05,18:37:31,0.00,120.29,0.56,8.00,116.79,0.58,8.00,114.48,0.66,31.88,116.72,0.5,0.00,113.49,0.43999999999999995,14.72,113.37,0.36,11.84,120.10,0.61,21.42,116.88,0.33999999999999997,26.20,127.42,0.39,15.50,113.40,0.5,0.00,120.46,0.64,6.00,111.89,0.42000000000000004
1757122954,2025-09-05,18:42:34,0.00,120.29,0.56,8.00,116.79,0.58,8.00,114.48,0.66,31.88,116.72,0.5,0.00,113.49,0.43999999999999995,14.72,113.37,0.36,11.84,120.10,0.61,21.42,116.88,0.33999999999999997,26.20,127.42,0.39,15.50,113.40,0.5,0.00,120.46,0.64,6.00,111.89,0.42000000000000004
1757123256,2025-09-05,18:47:36,0.00,120.29,0.56,8.00,116.79,0.58,8.00,114.48,0.66,31.88,116.72,0.5,0.00,113.49,0.43999999999999995,14.72,113.37,0.36,11.84,120.10,0.61,21.42,116.88,0.33999999999999997,26.20,127.42,0.39,15.50,113.40,0.5,0.00,120.46,0.64,6.00,111.89,0.42000000000000004
1757123558,2025-09-05,18:52:38,0.00,120.29,0.56,8.00,116.79,0.58,8.00,114.48,0.66,31.88,116.72,0.5,0.00,113.49,0.43999999999999995,14.72,113.37,0.36,11.84,120.10,0.61,21.42,116.88,0.33999999999999997,26.20,127.42,0.39,15.50,113.40,0.5,0.00,120.46,0.64,6.00,111.89,0.42000000000000004
1757123860,2025-09-05,18:57:40,0.00,120.29,0.56,8.00,116.79,0.58,8.00,114.48,0.66,31.98,116.72,0.5,0.00,113.49,0.43999999999999995,14.72,113.37,0.36,11.84,120.10,0.61,21.42,116.88,0.33999999999999997,26.20,127.42,0.39,15.50,113.40,0.5,0.00,120.46,0.64,6.00,111.89,0.42000000000000004
1757124162,2025-09-05,19:02:42,0.00,120.29,0.56,8.00,116.79,0.58,8.00,114.48,0.65,31.98,116.72,0.49,0.00,113.49,0.43999999999999995,14.72,113.37,0.35,11.84,120.10,0.61,23.88,116.88,0.35,26.20,127.42,0.39,15.50,113.40,0.51,0.00,120.46,0.65,6.00,111.89,0.42000000000000004
1757124464,2025-09-05,19:07:44,0.00,120.29,0.56,8.00,116.79,0.58,8.00,114.48,0.5700000000000001,31.98,116.72,0.48,0.00,113.49,0.43999999999999995,14.72,113.37,0.33999999999999997,11.84,120.10,0.61,32.84,116.88,0.42999999999999994,26.20,127.42,0.39,15.50,113.40,0.52,0.00,120.46,0.66,6.00,111.89,0.42000000000000004
1757124767,2025-09-05,19:12:47,0.00,120.29,0.56,8.00,116.79,0.56,7.00,114.48,0.56,31.98,116.72,0.48,0.00,113.49,0.43999999999999995,14.72,113.37,0.33999999999999997,11.84,120.10,0.61,32.84,116.88,0.43999999999999995,26.20,127.42,0.39,15.50,113.40,0.52,0.00,120.46,0.66,8.00,111.89,0.43999999999999995
1757125070,2025-09-05,19:17:50,0.00,120.29,0.56,8.00,116.79,0.56,7.00,114.48,0.5700000000000001,32.38,116.72,0.48,0.00,113.49,0.43999999999999995,14.72,113.37,0.33999999999999997,13.10,120.10,0.62,32.84,116.88,0.42999999999999994,26.20,127.42,0.38,15.50,113.40,0.52,0.00,120.46,0.66,8.00,111.89,0.43999999999999995
1757125373,2025-09-05,19:22:53,0.00,120.29,0.56,8.00,116.79,0.56,7.00,114.48,0.59,33.58,116.72,0.49,0.00,113.49,0.43999999999999995,16.82,113.37,0.35,14.34,120.10,0.64,32.84,116.88,0.41000000000000003,26.20,127.42,0.36,15.50,113.40,0.51,0.00,120.46,0.65,8.00,111.89,0.43999999999999995
1757125675,2025-09-05,19:27:55,0.00,120.29,0.56,8.00,116.79,0.59,7.00,114.48,0.59,33.58,116.72,0.49,0.00,113.49,0.43999999999999995,16.82,113.37,0.35,18.78,120.10,0.67,32.84,116.88,0.41000000000000003,27.20,127.42,0.32999999999999996,15.50,113.40,0.51,0.00,120.46,0.65,5.00,111.89,0.41000000000000003
1757125977,2025-09-05,19:32:57,0.00,120.29,0.56,8.00,116.79,0.59,7.00,114.48,0.59,33.58,116.72,0.48,0.00,113.49,0.43999999999999995,16.82,113.37,0.33999999999999997,18.78,120.10,0.67,33.32,116.88,0.41000000000000003,27.20,127.42,0.32999999999999996,15.50,113.40,0.52,0.00,120.46,0.66,5.00,111.89,0.41000000000000003
1757126281,2025-09-05,19:38:01,0.00,120.29,0.56,8.00,116.79,0.59,7.00,114.48,0.53,33.58,116.72,0.48,0.00,113.49,0.43999999999999995,16.82,113.37,0.33999999999999997,18.78,120.10,0.5700000000000001,39.46,116.88,0.47,37.40,127.42,0.42999999999999994,15.50,113.40,0.52,0.00,120.46,0.66,5.00,111.89,0.41000000000000003
1757126584,2025-09-05,19:43:04,0.00,120.29,0.56,8.00,116.79,0.59,7.00,114.48,0.54,34.68,116.72,0.48,0.00,113.49,0.43999999999999995,16.82,113.37,0.32999999999999996,19.74,120.10,0.58,39.46,116.88,0.45999999999999996,37.40,127.42,0.42000000000000004,15.50,113.40,0.52,0.00,120.46,0.67,5.00,111.89,0.41000000000000003
1757126886,2025-09-05,19:48:06,0.00,120.29,0.56,8.00,116.79,0.6,7.00,114.48,0.56,35.78,116.72,0.49,0.00,113.49,0.43999999999999995,18.22,113.37,0.33999999999999997,26.70,120.10,0.64,39.46,116.88,0.43999999999999995,38.40,127.42,0.36,15.50,113.40,0.51,0.00,120.46,0.66,4.00,111.89,0.4
1757127188,2025-09-05,19:53:08,0.00,120.29,0.56,8.00,116.79,0.6,7.00,114.48,0.56,35.78,116.72,0.49,0.00,113.49,0.43999999999999995,18.22,113.37,0.33999999999999997,26.70,120.10,0.64,39.46,116.88,0.43999999999999995,38.40,127.42,0.36,15.50,113.40,0.51,0.00,120.46,0.66,4.00,111.89,0.4
1757127491,2025-09-05,19:58:11,0.00,120.29,0.56,8.00,116.79,0.6,7.00,114.48,0.54,35.78,116.72,0.48,0.00,113.49,0.43999999999999995,18.22,113.37,0.32999999999999996,26.70,120.10,0.64,42.02,116.88,0.45999999999999996,38.40,127.42,0.36,15.50,113.40,0.52,0.00,120.46,0.67,4.00,111.89,0.4
1757127793,2025-09-05,20:03:13,0.00,120.29,0.56,8.00,116.79,0.6,10.00,114.48,0.5700000000000001,35.78,116.72,0.48,0.00,113.49,0.43999999999999995,18.22,113.37,0.32999999999999996,26.70,120.10,0.64,42.02,116.88,0.42999999999999994,38.40,127.42,0.36,15.50,113.40,0.52,0.00,120.46,0.67,4.00,111.89,0.4
1757128095,2025-09-05,20:08:15,0.00,120.29,0.56,8.00,116.79,0.58,10.00,114.48,0.58,35.88,116.72,0.48,0.00,113.49,0.43999999999999995,18.22,113.37,0.32999999999999996,29.32,120.10,0.67,42.02,116.88,0.42000000000000004,38.40,127.42,0.32999999999999996,15.50,113.40,0.52,0.00,120.46,0.67,6.00,111.89,0.42000000000000004
